Wall time,Step,Value
1582138556.2318864,38129,179.0
1582138560.5950265,38214,85.0
1582138572.0844557,38437,101.0
1582138578.6963003,38566,129.0
1582138583.8216546,38666,100.0
1582138589.7260911,38783,117.0
1582138593.090534,38848,65.0
1582138597.7062187,38939,91.0
1582138602.1940217,39021,82.0
1582138609.0530155,39155,134.0
1582138620.0346498,39371,141.0
1582138625.4676235,39476,105.0
1582138642.8883007,39819,77.0
1582138645.252853,39862,43.0
1582138649.6240919,39949,87.0
1582138660.6100779,40161,73.0
1582138663.9746296,40229,68.0
1582138668.8370817,40322,93.0
1582138675.7122204,40457,135.0
1582138679.5690322,40531,74.0
1582138684.1984239,40624,93.0
1582138688.0620258,40696,72.0
1582138691.1755252,40757,61.0
1582138695.2900884,40839,82.0
1582138704.0236232,41006,89.0
1582138710.9885476,41142,64.0
1582138714.843828,41215,73.0
1582138720.710733,41332,117.0
1582138723.820051,41393,61.0
1582138733.3002913,41575,101.0
1582138737.6621282,41662,87.0
1582138749.620437,41899,101.0
1582138755.2333333,42005,106.0
1582138761.5963995,42131,126.0
1582138767.4546092,42248,117.0
1582138772.80761,42353,105.0
1582138777.1636534,42435,82.0
1582138783.7660723,42568,133.0
1582138789.879925,42689,121.0
1582138795.2423065,42791,102.0
1582138799.8572037,42883,92.0
1582138805.227795,42988,105.0
1582138812.3342984,43125,137.0
1582138822.2043877,43321,196.0
1582138831.3267171,43500,179.0
1582138836.1988447,43597,97.0
1582138840.81409,43688,91.0
1582138846.480108,43798,110.0
1582138854.3385177,43951,153.0
1582138860.4579413,44070,119.0
1582138869.8075688,44255,185.0
1582138874.178604,44344,89.0
1582138881.041712,44475,131.0
1582138884.6403813,44549,74.0
1582138895.8877742,44769,136.0
1582138900.74387,44862,93.0
1582138908.3359632,45012,150.0
1582138922.5493376,45291,159.0
1582138935.1076407,45537,94.0
1582138949.2518325,45815,278.0
1582138956.1187599,45950,135.0
1582138965.2328882,46131,181.0
1582138971.8404722,46261,130.0
1582138986.2138155,46545,284.0
1582139001.8004606,46858,313.0
1582139010.7402983,47034,176.0
1582139032.2416246,47457,253.0
1582139060.001454,48006,303.0
1582139065.616367,48116,110.0
1582139071.7159383,48238,122.0
1582139080.050148,48400,162.0
1582139090.1779165,48604,204.0
1582139109.12582,48975,262.0
1582139119.2178261,49177,202.0
1582139137.0648813,49530,353.0
1582139150.1698608,49791,261.0
1582139156.0387042,49908,117.0
1582139164.5015318,50072,164.0
1582139175.9491806,50297,225.0
1582139186.050286,50499,202.0
1582139213.2342718,51036,372.0
1582139224.350062,51259,223.0
1582139235.9545927,51485,226.0
1582139243.8031077,51643,158.0
1582139276.3931005,52287,258.0
1582139288.7571666,52532,245.0
1582139302.7260084,52807,91.0
1582139308.832874,52928,121.0
1582139318.1847558,53113,185.0
1582139357.107078,53883,449.0
1582139373.9665952,54217,334.0
1582139383.3019438,54404,187.0
1582139398.9143455,54713,309.0
1582139411.2906077,54959,246.0
1582139441.5349598,55556,373.0
1582139453.3911166,55794,238.0
1582139469.2360585,56107,313.0
1582139490.5795305,56533,426.0
1582139543.0470538,57575,825.0
1582139597.5016906,58664,455.0
1582139649.681923,59703,514.0
1582139691.1963725,60527,824.0
1582139790.0888755,62503,1976.0
1582139890.9565663,64512,2009.0
1582139950.784407,65709,1197.0
1582140183.400293,70362,781.0
1582140191.2405655,70519,157.0
1582140203.599727,70764,245.0
1582140221.2546403,71111,347.0
1582140239.7460775,71476,184.0
1582140248.1240265,71641,165.0
1582140260.9384882,71896,255.0
1582140274.548185,72169,273.0
1582140299.1412828,72658,489.0
1582140382.8333771,74321,662.0
1582140630.1928914,79265,4944.0
1582140669.2889254,80047,782.0
1582141169.7652433,90047,10000.0
1582141632.8503902,99300,9253.0
